id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count
1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,827,9754,4.6,28198,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-a/chateau-cheval-blanc/wn1020744/wn1020744,3.36467,,3.9971006,1.7328519,3.43769,1178.0
1148839,La Chapelle de La Mission Haut-Brion Pessac-Léognan,0,471,13146,4.2,6754,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/graves/pessac-leognan/la-chapelle-de-la-mission/wn1083592/wn1083592,4.1492968,,4.2538037,1.572223,4.1879635,178.0
1148846,Pessac-Léognan Blanc (Grand Cru Classé de Graves),0,471,13804,4.5,1206,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/chateau-haut-brion/26202-chateau-haut-brion-pessac-leognan-blanc-(grand-cru-classe-de-graves).html?codice=PLG1269,2.847803,,3.7871275,2.0481691,,27.0
1150380,Brunello di Montalcino,0,1796,1251,4.4,9257,https://www.colaris.com/catalog/product/view/id/46862,3.876588,,3.352748,1.611603,3.6603677,506.0
1151275,Yarden Katzrin,0,550,11539,4.5,894,https://www.wereldwijnonline.be/golan-heights-winery-yarden-katzrin-chardonnay-wit.html,2.9386032,,3.439461,1.7388242,2.9930568,3.0
1152417,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,827,11714,4.6,6637,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-a/chateau-ausone/WN102256/WN102256,3.4151723,,4.09014,1.8411175,3.5042195,344.0
1152523,Brunello di Montalcino Riserva,0,1796,4643,4.4,273,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10LCBRR12B,3.939,,3.1879148,1.7324257,3.4420428,8.0
1152524,Brunello di Montalcino,0,1796,4643,4.3,3836,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10LCBR17B,3.8226106,,3.348036,1.5966768,3.5989556,223.0
1152755,Pessac-Léognan (Premier Grand Cru Classé),0,471,13804,4.6,39605,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60HAU13B,4.228074,,4.081426,1.6701751,4.236691,930.0
1153151,Hohenmorgen G.C,0,649,3094,4.4,378,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/dr-burklin-wolf/22696-dr-burklin-wolf-hohenmorgen-gc.html?codice=PLG634-2017,4.530173,,3.3474169,1.8806442,,60.0
1153152,Kalkofen G.C,0,649,3094,4.4,188,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/dr-burklin-wolf/22697-dr-burklin-wolf-kalkofen-gc.html?codice=PLG635-2018,4.07101,,3.2728846,1.6690775,,33.0
1153455,Gran Corte (VII),0,454,14299,4.4,15016,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/pulenta/27631-pulenta-gran-corte-blend.html?codice=WFL009,3.0944748,,4.1578636,1.6814054,3.1179137,33.0
1153456,Gran Malbec (X),0,454,14299,4.3,12579,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/pulenta-estate/27765-pulenta-estate-gran-malbec-(x).html?codice=WFL138,2.6869044,,4.000415,2.0887423,2.8184214,1833.0
1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,827,1384,4.3,17090,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-b/chateau-troplong-mondot/wn1023301/wn1023301,3.4180737,,4.2234974,1.7128869,3.5789669,901.0
1153863,Sauternes,0,432,8028,4.7,44126,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60YQU62B,4.338159,,4.676008,4.8703017,,903.0
1153882,Cà Bertoldi Amarone della Valpolicella Classico,0,3237,7710,4.3,3708,https://www.seulementproduitsitaliens.be/vino/recchia/18985-recchia-ca-bertoldi-amarone-della-valpolicella-classico.html?codice=PTS161-2013,2.2030034,,4.851037,3.1258953,2.1124525,64.0
1155217,Toscana,0,394,246747,4.2,7434,http://www.vivino.com/wines/156180508,3.1144364,,3.5598469,1.7960262,3.1184175,678.0
1155694,Corton-Charlemagne Grand Cru Blanc,0,2236,7601,4.4,2453,https://www.wijnkooperijdelange.nl/Corton-Charlemagne-Grand-Cru/96000109,3.2267067,,3.7392364,1.7833043,,137.0
1155762,Les Noisetiers,0,1930,403,4.4,7035,https://www.grandcruwijnen.nl/2020-kistler-les-noisetiers-chardonnay,3.2327442,,4.7320294,2.8619092,,24.0
1156988,Romanée-Saint-Vivant Grand Cru,0,2229,26455,4.5,463,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50ARRV06B,4.264476,,3.1718411,1.9474717,2.722061,47.0
1157096,Cuvée des Cadettes Châteauneuf-du-Pape,0,401,11630,4.4,3283,https://www.vanoudsdezwaan.nl/la-nerthe-cuvee-des-cadettes-ch9-rouge-2016.html,3.0606353,,4.6869383,1.8081548,2.8770597,76.0
1157825,Treinta y Dos Pinot Noir,0,755,16624,4.4,3417,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/chacra/16421-chacra-chacra-32.html?codice=TPA161,3.2335303,,3.0367508,1.6315441,1.92798,82.0
1159387,Kairos,0,460,16806,4.4,7364,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20ZYKA09B,2.4236004,,3.965739,2.3404412,2.9441109,559.0
1159658,Amarone della Valpolicella Classico,0,3237,15779,4.3,1940,https://www.vinio.nl/products/david-sterza-amarone-della-valpolicella-classico-2017,2.2746797,,4.7035227,3.1482265,2.1792488,54.0
1160530,Vürsù Barolo Campè,0,504,1447,4.4,6260,https://www.seulementproduitsitaliens.be/vino/la-spinetta/25120-la-spinetta-vursu-barolo-campe.html?codice=ZPP638,4.5237427,,3.891842,1.683044,4.385903,398.0
1163799,Pomerol,0,555,1842,4.3,3870,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/pomerol/chateau-le-gay/wn102938/wn102938,3.3846567,,4.1111927,1.6694585,3.4473553,107.0
1164702,R.D Extra Brut Champagne (Récemment Dégorgé),0,409,7747,4.6,7737,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bollinger/12495-bollinger-rd-extra-brut-champagne-(recemment-degorge)-.html?codice=MRG596-2008,4.4763446,4.270804,4.174762,,,1331.0
1164946,Pegrandi Amarone della Valpolicella Classico,0,3237,11865,4.4,1833,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=20VOAP17B,2.2755728,,4.74896,3.4340096,2.2416437,60.0
1165001,Poggio all'Oro Brunello di Montalcino Riserva,0,1796,7967,4.5,7033,https://www.seulementproduitsitaliens.be/vino/banfi/8449-poggio-alloro-brunello-di-montalcino-riserva-docg-2010-castello-banfi.html?codice=PRD199,3.871886,,3.2360582,1.7356478,3.508806,212.0
1165125,Vosne-Romanée Premier Cru Les Suchots,0,3015,1543,4.3,522,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LMVRS16B,4.182564,,3.270361,1.5834846,3.0134473,62.0
1165266,Amarone della Valpolicella Classico,0,3237,17826,4.3,1670,https://www.grandcruwijnen.nl/2015-rubinelli-vajol-amarone-della-valpolicella-classico-docg,2.3476784,,4.577033,3.1110313,2.2685163,48.0
1165304,Vintage Port,0,718,11391,4.4,1972,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80POQN11B,2.9037976,,4.3502116,4.742126,,90.0
1165449,Charmes-Chambertin Grand Cru,0,2204,16475,4.4,718,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50JROCC18B,4.122235,,3.3110323,1.8423979,2.8359623,59.0
1165708,Pieve Santa Restituta Brunello di Montalcino,0,1796,10474,4.4,21867,https://www.seulementproduitsitaliens.be/vino/santa-restituta/1868-brunello-pieve-santa-restituta.html?codice=GAI275,3.8261576,,3.249444,1.6279902,3.6146157,904.0
1166231,Oreno Toscana,0,394,1228,4.3,12407,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SEOR18B,3.1260839,,3.5018377,1.7219682,3.1308863,1015.0
1166517,Brunello di Montalcino,0,1796,26177,4.3,5202,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=10LRBR15B,3.8999104,,3.2066526,1.4919492,3.6368594,248.0
1166837,Pomerol,0,555,12630,4.7,32157,http://www.vivino.com/wines/1941165,3.3773994,,4.131702,1.9707285,3.4428678,627.0
1167071,Brunello di Montalcino,0,1796,5103,4.3,5608,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10MABM16B,3.8976326,,3.1161182,1.6518015,3.5956202,326.0
1167182,MV,0,4621,4333,4.5,4763,https://www.vinetiq.eu/nl-be/onze-wijnen/frankrijk/champagne/ay/champagne-henri-giraud-mv-2016-millesime-grand-cru-half-wooden-case.html,4.2182946,4.1276064,4.1585765,,,926.0
1167555,Saint-Émilion Grand Cru (Grand Cru Classé),0,827,18151,4.4,3498,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-gr-cru-classe/chateau-pavie-decesse/wn1021202/wn1021202,3.3835192,,4.2339993,1.712247,3.5314653,140.0
1167972,Amarone della Valpolicella Classico,0,3237,16889,4.4,1029,https://www.seulementproduitsitaliens.be/vino/larco/27418-larco-amarone-della-valpolicella-classico.html?codice=SBN157,2.2368386,,4.6506424,3.5196304,2.194426,31.0
1168085,Campo Inferi Amarone della Valpolicella Classico Riserva,0,3237,6063,4.6,2112,https://www.seulementproduitsitaliens.be/vino/brunelli/10728-brunelli-campo-inferi-amarone-della-valpolicella-classico-riserva.html?codice=BLN083-2016,2.2221038,,4.802665,3.2049477,2.4400218,107.0
1168278,Margaux (Grand Cru Classé),0,384,5116,4.2,15699,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/margaux/chateau-d-issan/wn1004955/wn1004955,4.198862,,3.7817173,1.5161626,3.8464792,476.0
1168529,Baffonero Maremma Toscana,0,2916,5461,4.5,1682,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10RFBN15B,3.1772227,,3.6185114,1.9581413,3.180012,197.0
1168653,Amarone della Valpolicella,0,1804,16806,4.4,2610,https://www.colaris.com/catalog/product/view/id/50338,2.4014342,,4.5101013,3.1522312,2.3668778,155.0
1169307,Isosceles,0,684,1364,4.5,18920,https://artevino.be/product/justin-vineyards-isosceles-2016/,3.8931477,,4.8867908,1.5961691,3.697372,231.0
1169881,Toscana Rosso,0,394,2531,4.5,2799,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TRTR14B,3.1433663,,3.5229356,2.0958486,3.0737605,276.0
1171108,Toscana,0,394,20732,4.5,2185,https://www.vino.com/fr/dettaglio/toscana-igt-rosso-monteverro-monteverro-2018.html?utm_medium=aggregatore&utm_source=vivino&utm_term=monteverrotoscanarossomonteverro2018&utm_country=be&st=be&cr=eur,3.0836563,,3.638345,1.9710017,2.996743,246.0
1171278,Madonna delle Grazie Brunello di Montalcino,0,1796,5103,4.5,2747,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10MAGR13B,3.8020136,,3.4241893,1.78457,3.6632488,199.0
1171308,Tinto,0,775,30901,4.4,2511,https://www.colaris.com/espectacle-del-montsant-2017,3.418546,,4.0487256,1.9242084,3.1083243,78.0
1171370,Château de Cîteaux Meursault 1er Cru 'Charmes' Blanc,0,3864,28466,4.4,368,https://hermanwines.com/products/meursault-1c-charmes-ph-bouzereau-cit-2020-w-0-75l,3.431202,,3.793197,1.4910929,,16.0
1172486,Saint-Émilion Grand Cru,0,827,11321,4.6,5390,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60TERO98B,3.393447,,4.2109156,1.7287028,3.4648895,249.0
1173140,San Vicente Rioja,0,492,59455,4.3,10701,https://www.grandcruwijnen.nl/2018-senorio-san-vicente,3.698022,,3.9199634,1.8541847,3.8288155,1012.0
1173535,Ai Suma Barbera d'Asti,0,1829,2381,4.4,3012,https://www.seulementproduitsitaliens.be/vino/braida/233-barbera-dasti-ai-suma-braida.html?codice=79582010-2019,3.894353,,3.7293997,1.8523548,2.3706212,145.0
1173645,Graticciaia,0,640,16991,4.4,2451,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2201924,2.3604577,,4.776415,2.752427,2.8002653,172.0
1173806,Capellanía Reserva,0,492,1864,4.1,7314,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/marques-de-murrieta/15837-marques-de-murrieta-cappellania-blanco-reserva.html?codice=SGN116-2017,3.2488387,,4.289029,2.006711,,111.0
1174700,Côtes de Bourg,0,452,1972,4.4,8249,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/bourg-cotes-de-bordeaux/roc-de-cambes/wn107174/wn107174,3.748591,,3.9280913,1.7147912,3.5007095,253.0
1174845,Sauternes (Premier Grand Cru Classé),0,432,11270,4.3,17293,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/graves-moelleux/sauternes/chateau-suduiraut/WN109565/WN109565,4.349971,,4.744758,4.8788157,,526.0
1175180,Gran Reserva Rioja (Finca Ygay),0,492,1864,4.3,9595,https://www.grandcruwijnen.nl/2015-marques-de-murrieta-gran-reserva,3.701244,,3.8791277,1.7195264,3.7326818,768.0
1175427,Valbuena 5º,0,405,11050,4.6,72784,https://www.grandcruwijnen.nl/2018-vega-sicilia-valbuena-5,3.6818671,,3.8906422,1.8354994,3.459332,4638.0
1176121,Ben Ryé Passito di Pantelleria,0,4615,3149,4.5,21351,https://www.seulementproduitsitaliens.be/vino/donnafugata/373-donnafugata-ben-rye-passito-di-pantelleria.html?codice=DFG014-2021,,,,,,
1176258,Finca Altamira Malbec,0,4262,1705,4.5,8093,https://www.vanoudsdezwaan.nl/achaval-ferrer-finca-altamira.html,2.8588457,,3.952858,2.0809925,2.6432955,853.0
1179007,Côte-Rôtie,0,693,170129,4.4,7177,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70ROJACR16B,3.9255815,,4.1576743,1.6012559,4.059664,180.0
1179539,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,827,25698,4.5,15671,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-a/chateau-pavie/wn1021771/wn1021771,3.3821888,,4.1960263,1.8600491,3.5267162,761.0
1180059,Barolo Paiagallo,1,504,32320,4.3,1917,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00CGBP13B,4.470939,,3.646715,1.7034084,4.4286523,139.0
1181080,Gratallops Partida Bellvisos,0,463,51948,4.3,627,https://www.grandcruwijnen.nl/2005-sara-perez-y-rene-barbier-gratallops-partida-bellvisos-magnum,3.4345481,,4.592246,1.5160202,3.3338401,41.0
1181560,Brunello di Montalcino,1,1796,17340,4.2,1598,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2002851,3.8934152,,3.1081703,1.5823619,3.6899064,67.0
1181727,Montrachet Grand Cru,0,3041,5269,4.6,495,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DBTMO17B,3.108794,,3.9605906,2.049862,,31.0
1182034,Lagrein Riserva Porphyr,0,661,11096,4.4,5123,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202590,2.5272794,,4.017624,2.1028726,2.9868026,388.0
1182677,Clos Sainte Hune Riesling Alsace,0,387,1183,4.5,4106,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70TRSH14B,4.4354753,,3.1274526,2.3837361,,120.0
1182681,Victorino,0,430,22425,4.3,9294,https://www.grandcruwijnen.nl/2019-teso-la-monja-victorino,2.7780287,,4.398544,1.8342377,3.4223406,341.0
1183244,Giorgio Bartholomäus,0,3345,138255,4.4,554,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202751,3.150352,,3.7238805,1.8178593,3.2496185,37.0
1183599,The Laird,0,397,1378,4.7,627,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80TOLA17B,2.9231873,,4.669512,2.4446697,3.095071,57.0
1184728,Perpetual,0,463,6812,4.3,3809,https://www.wereldwijnonline.be/torres-perpetual-2014-catalonie-spanje-rode-wijn.html,3.4795744,,4.697853,1.7400707,3.2960627,127.0
1184863,Brunello di Montalcino Riserva,0,1796,32279,4.4,714,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10GBBRR16B,3.872301,,3.1968708,1.5780381,3.6132202,27.0
1186041,Clos de Tart Grand Cru Monopole,0,2213,236776,4.5,4948,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50MOCT19B,4.171164,,3.0912836,1.7857957,2.7014532,355.0
1186580,Vigna Madonna Assunta La Villa Barolo Riserva,0,504,2211,4.4,470,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00RMMA07B,4.232108,,3.921203,1.6877671,4.1419063,50.0
1186655,Chambertin-Clos de Bèze Vieilles Vignes Grand Cru,0,2202,1555,4.5,358,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50PMCH13B,4.131356,,2.9179716,1.8744577,2.7000108,37.0
1186753,Bibbona,0,394,4047,4.5,5981,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TBBI17M,3.1019683,,3.568234,1.7836055,3.022905,544.0
1187200,Musigny Grand Cru (Cuveé Vieilles Vignes),0,2217,1343,4.6,3533,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50VOMU15B,4.1379943,,3.1082442,1.8582504,2.6746163,338.0
1187205,Recioto della Valpolicella Classico,0,1808,11601,4.7,1045,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QURE07B,,,,,,
1187886,Amarone della Valpolicella Classico Riserva,0,3237,11601,4.8,587,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QUAR11B,2.4278033,,4.771582,3.4217513,2.327957,21.0
1188838,Rocche dell'Annunziata Barolo Riserva,0,504,1441,4.5,1609,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00PSBR85B,4.720542,,3.8027658,1.6368265,4.43705,125.0
1189647,Aquilon Garnacha,0,478,12086,4.6,1343,https://www.grandcruwijnen.nl/2016-bodegas-alto-moncayo-aquilon,3.093791,,4.7418156,2.0014906,2.9604108,37.0
1191209,Charmes-Chambertin Grand Cru,0,2204,9294,4.3,331,https://www.vinio.nl/products/faiveley-charmes-chambertin-grand-cru-2017,4.151119,,3.3790147,2.112612,2.8895671,25.0
1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,827,2337,4.4,6879,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-b/WN10254/WN10254,3.3852866,,4.2376447,1.9093579,3.5700786,346.0
1191704,Réserve Côtes-du-Rhône,0,429,22523,4.4,4027,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70RAFR11B,3.3780417,,3.7550187,1.931208,3.154594,247.0
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,0,409,2471,4.5,18466,https://www.vino.com/fr/dettaglio/champagne-blanc-de-blancs-dom-ruinart-2010.html?utm_medium=aggregatore&utm_source=vivino&utm_term=ruinartblancdeblancsdomruinart2010&utm_country=be&st=be&cr=eur,4.2583113,4.1942058,3.914699,,,1567.0
1193557,Echezeaux Grand Cru,0,2221,1672,4.5,1311,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50EREC19B,4.1542106,,3.0730515,2.1487,2.6843195,107.0
1194144,Brunello di Montalcino Riserva,0,1796,1913,4.4,1506,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=10CSRI15B,3.9699383,,3.1485975,1.8136852,3.6114597,31.0
1194532,Veneto Alzero Cabernet,0,460,11601,4.7,2600,https://hermanwines.com/products/alzero-quintarelli-2014-r-0-75l,2.300103,,4.1231823,2.6875129,2.9364958,196.0
1197490,Pomerol,0,555,22222,4.7,2164,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/le-pin/26470-le-pin-pomerol.html?codice=PLG1391-2020,3.4015212,,4.1260633,1.9155464,3.2912078,79.0
1197969,Meursault 1er Cru 'Perrières',0,3877,28466,4.4,342,https://hermanwines.com/products/meursault-1c-perrieres-ph-bouzereau-2020-w-0-75l,3.0303018,,3.9410567,1.7233584,,9.0
1198994,Chablis Grand Cru 'Valmur',0,3560,30580,4.5,1653,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2204329,3.878626,,3.2043967,1.6148579,,88.0
1200411,Pochi Filagn Barbera d'Alba,0,2585,23851,4.2,410,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00LABAPF17B,3.643069,,3.5397902,1.8643643,2.29063,27.0
1200703,Barolo Bussia,0,504,1903,4.4,4525,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2201349,4.4169183,,3.8701873,1.6963162,4.3328404,241.0
1203557,Barolo Riserva,0,504,1871,4.3,12663,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00BOBA82B,4.5947633,,3.7636836,1.5603285,4.283502,594.0
1203621,Grands-Échézeaux Grande Cuvée Vieilles Vignes,0,2222,12261,4.4,449,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DLAGE14B,3.914567,,3.1072738,2.2055523,2.6039402,47.0
1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',1,4625,5072,4.4,1278,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/agrapart-fils/30359-agrapart-fils-avizoise-blanc-de-blancs-extra-brut-champagne-grand-cru-avize.html?codice=PLG1817,4.6446457,4.4288073,4.0394917,,,239.0
1206377,Vintage Port,0,718,7805,4.5,2614,https://hermanwines.com/products/vintage-port-fonseca-2000-r-0-75l,2.8633018,,4.365433,4.737983,,74.0
1207722,Poggio Al Vento Brunello di Montalcino Riserva,0,1796,10814,4.4,4542,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10COPV10M,3.7502875,,3.3198974,1.6124237,3.6132965,206.0
1208385,Barolo Monvigliero,0,504,3245,4.3,2758,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00BUBM17B,4.5063763,,3.3665037,1.7668234,4.126919,240.0
1210766,Bordeaux,0,383,6551,4.3,2246,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/bordeaux-superieur/domaine-des-cambes/wn104077/wn104077,3.9396377,,3.9768271,1.774154,3.5683084,73.0
1211155,Coteau de Vernon Condrieu,0,801,2915,4.5,2015,https://www.grandcruwijnen.nl/2020-georges-vernay-condrieu-coteaux-du-vernon,2.4052055,,4.180651,2.1876152,,20.0
1211299,Giallo d'Arles Greco di Tufo,0,1844,37691,4.3,3274,https://www.wijnig.nl/quintodecimo-giallo-darles-greco-di-tufo-2021.html,2.8980155,,3.9424722,1.6963667,,287.0
1211816,Brut Rosé Champagne,0,409,1518,4.4,23241,https://www.vino.com/fr/dettaglio/champagne-brut-rose-billecart-salmon.html?utm_medium=aggregatore&utm_source=vivino&utm_term=billecartsalmonchampagnebrutrose&utm_country=be&st=be&cr=eur,4.2303543,4.160386,3.660386,,,2609.0
